AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
microsoft.windowscommunicationsapps_16005.13426.20316.0_x64__8wekyb3d8bbwe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 9533, 0, 0, 72, 12, 0, 0, 0, 9, 4009, 9617
microsoft.windowscommunicationsapps_16005.13426.20316.0_x64__8wekyb3d8bbwe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 745, 0, 0, 0, 0, 0, 0, 0, 488, 485, 745
\Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\hdxsstm.inf_amd64_1a1e8196b6801ccf\RtkAudUService64.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [WpnUserService], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [WpnUserService], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Users\scottcha\source\MessagingPower\CSharpMessagingApp\bin\Release\netcoreapp3.1\CSharpMessagingApp.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 59998, b000000000, 0, 1275, 0, 127349, 0, 0, 0, 0, 0, 0, 0, 128624
\Device\HarddiskVolume3\Windows\System32\hvsirpcd.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41
\Device\HarddiskVolume3\Windows\System32\audiodg.exe, S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 38, 0, 0, 0, 0, 0, 0, 0, 50, 0, 38
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [Dnscache], S-1-5-20, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 439, 0, 0, 0, 135, 0, 0, 0, 229, 2, 574
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [Themes], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetSvcs] [hns], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 342, 0, 0, 0, 0, 0, 0, 0, 0, 228, 342
\Device\HarddiskVolume3\Windows\System32\lsass.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 350, 0, 0, 0, 0, 0, 0, 0, 73, 0, 350
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [BTAGService], S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 6537, 0, 0, 204, 49, 0, 0, 0, 0, 188, 6790
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [UserManager], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 162, 0, 0, 0, 0, 0, 0, 0, 16, 0, 162
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\SenseNdr.exe, S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\SenseCncProxy.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 291, 0, 0, 0, 0, 0, 0, 0, 57, 18, 291
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetSvcs] [iphlpsvc], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 43, 0, 0, 0, 84, 0, 0, 0, 0, 7, 127
Registry, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 14, 0, 0, 62, 0, 0, 0, 0, 0, 0, 76
\Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\surfaceservicenulldriver.inf_amd64_5010fd9a6f8fa5e7\SurfaceService.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
\Device\HarddiskVolume3\Windows\System32\svchost.exe [appmodel] [camsvc], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 648, 0, 0, 0, 0, 0, 0, 0, 2181, 2, 648
\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 169, 0, 0, 0, 0, 0, 0, 0, 11, 6, 169
\Device\HarddiskVolume3\Windows\System32\spoolsv.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 62, 0, 0, 0, 0, 0, 0, 0, 25, 0, 62
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [netprofm], S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 445, 0, 0, 0, 0, 0, 0, 0, 26, 22, 445
\Device\HarddiskVolume3\Windows\System32\svchost.exe [appmodel] [StateRepository], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1506, 0, 0, 0, 0, 0, 0, 0, 703, 0, 1506
\Device\HarddiskVolume3\Windows\System32\smartscreen.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [TokenBroker], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 35, 0, 0, 0, 0, 0, 0, 0, 16, 2, 35
Microsoft.WindowsStore_12011.1001.1.0_x64__8wekyb3d8bbwe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\sihost.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 95, 0, 0, 0, 0, 0, 0, 0, 67, 10, 95
\Device\HarddiskVolume3\Windows\System32\sihost.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
Microsoft.LockApp_10.0.20279.1_neutral__cw5n1h2txyewy, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32
Microsoft.LockApp_10.0.20279.1_neutral__cw5n1h2txyewy, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31
Microsoft.Windows.Search_1.15.0.20279_neutral_neutral_cw5n1h2txyewy, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
Microsoft.Windows.Search_1.15.0.20279_neutral_neutral_cw5n1h2txyewy, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [DeviceAssociationService], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [TermService], S-1-5-20, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 16, 0, 0, 0, 0, 0, 0, 0, 8, 0, 16
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [hvsics], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
\Device\HarddiskVolume3\Program Files\Microsoft SQL Server\MSSQL15.SQLEXPRESS\MSSQL\Binn\sqlceip.exe, S-1-5-80-1985561900-798682989-2213159822-1904180398-3434236965, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [Winmgmt], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1634, 0, 0, 27, 0, 0, 0, 0, 173, 1304, 1661
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [DsSvc], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 249, 0, 0, 0, 0, 0, 0, 0, 20, 0, 249
\Device\HarddiskVolume3\Windows\System32\ApplicationFrameHost.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [RPCSS], S-1-5-20, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1090, 0, 0, 0, 0, 0, 0, 0, 926, 138, 1090
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [Dhcp], S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 68, 0, 0, 0, 0, 0, 0, 0, 3, 0, 68
\Device\HarddiskVolume3\Windows\System32\msiexec.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
\Device\HarddiskVolume3\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [EventSystem], S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [WpnService], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Program Files (x86)\Microsoft Intune Management Extension\Microsoft.Management.Services.IntuneWindowsAgent.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39
Microsoft.Windows.Photos_2020.20110.11001.0_x64__8wekyb3d8bbwe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [NetSetupSvc], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 71, 0, 0, 0, 0, 0, 0, 0, 191, 0, 71
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted], S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 67, 0, 0, 0, 0, 0, 0, 0, 29, 0, 67
\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.2011.6-0\NisSrv.exe, S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 631, 0, 0, 0, 0, 0, 0, 0, 417, 330, 631
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\SenseIR.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [LanmanWorkstation], S-1-5-20, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\Intel\DPTF\esif_uf.exe, S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
\Device\HarddiskVolume3\Windows\System32\svchost.exe [utcsvc], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 545, 0, 0, 0, 0, 0, 0, 0, 0, 22, 545
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [PcaSvc], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\RuntimeBroker.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [LicenseManager], S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Users\scottcha\AppData\Local\Microsoft\BingWallpaperApp\BingWallpaperApp.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\ctfmon.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [dot3svc], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\SecurityHealthSystray.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Users\kiers\AppData\Local\Microsoft\OneDrive\OneDrive.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 19, 0, 0, 0, 40, 0, 0, 0, 0, 0, 59
\Device\HarddiskVolume3\Windows\System32\svchost.exe [DcomLaunch] [LSM], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 46, 0, 0, 0, 0, 0, 0, 0, 10, 0, 46
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [RmSvc], S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [lfsvc], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume3\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [dmwappushservice], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge Dev\Application\msedge.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 59998, b000000000, 0, 179, 0, 0, 0, 271, 0, 0, 0, 0, 15, 450
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [Schedule], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\dllhost.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Windows\System32\WUDFHost.exe, S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 2, 314
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [nsi], S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [DisplayEnhancementService], S-1-5-18, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [FontCache], S-1-5-19, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\taskhostw.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:54:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59998, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
